age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default
27,3064.28,75,9,20.0,9.22,1,7345.11,Sans emploi,746,49.92,0
26,1462.93,94,19,47.79,17.3,0,1977.84,CDI,567,72.89,0
42,2355.02,24,19,120.8,14.54,0,2030.09,CDD,773,68.43,0
39,1558.69,5,17,34.43,21.66,1,3284.79,CDD,670,60.85,0
33,4325.62,3,18,29.94,39.48,0,2467.76,CDI,612,65.23,0
26,2535.28,69,22,11.72,5.55,1,2033.5,Sans emploi,554,55.68,1
36,3173.27,13,16,25.64,33.71,2,1501.16,Indépendant,604,74.13,1
20,1402.98,5,17,19.51,26.86,0,6124.37,Sans emploi,780,24.22,0
36,2918.8,64,18,34.79,7.85,0,8530.87,CDD,554,39.08,0
43,1583.81,3,13,10.48,8.89,0,2391.92,CDI,700,46.27,0
23,1912.33,31,17,26.36,40.9,1,7785.53,CDI,557,77.72,0
20,3775.29,23,18,15.52,10.18,0,4573.19,Indépendant,692,29.58,0
50,1143.58,2,25,70.84,15.12,1,5443.09,CDI,671,48.91,0
29,1993.5,10,17,17.44,74.4,0,5271.45,CDI,788,20.91,0
46,2213.54,4,19,21.81,40.21,0,2598.81,Sans emploi,584,37.74,1
33,2296.0,22,22,42.43,5.71,1,2329.4,CDI,638,14.45,0
33,1489.13,15,14,23.92,29.2,0,3262.88,CDI,556,4.65,0
39,4616.88,1,24,214.01,12.37,1,3319.67,CDD,699,20.85,0
26,1021.94,88,25,70.31,5.51,0,6347.1,CDD,699,31.86,0
36,3490.02,10,18,34.52,38.44,2,4400.14,CDI,563,77.55,0
31,3130.41,7,16,45.37,14.61,1,3850.19,CDI,381,14.91,0
22,4250.52,6,25,5.44,10.0,0,5019.21,CDI,543,66.13,0
38,896.64,4,21,88.9,17.67,1,1952.06,CDI,439,36.7,0
32,1235.83,167,18,50.74,21.87,0,5069.13,CDI,561,65.25,0
33,3541.86,8,24,32.17,38.96,0,4161.23,Sans emploi,539,14.63,0
23,800.0,12,23,52.92,20.66,0,33771.99,Sans emploi,654,49.26,0
50,889.38,49,16,58.2,50.6,0,1781.64,CDI,601,45.08,0
43,1464.42,24,19,24.62,8.97,0,4756.77,Sans emploi,623,35.47,0
44,1983.52,11,20,45.79,41.8,1,2396.38,CDI,634,23.18,0
32,3703.87,54,18,77.09,12.62,0,3996.33,CDI,656,82.36,0
18,1676.35,33,12,48.54,13.35,0,8222.48,CDI,630,38.73,0
53,1388.15,6,14,27.97,35.99,2,11417.58,Indépendant,648,68.5,1
34,2092.01,24,12,42.91,20.82,1,2367.58,CDI,614,42.17,1
28,2244.95,61,20,99.96,53.91,0,3133.03,CDI,630,33.65,0
39,2216.74,16,13,62.72,53.82,0,1018.48,Sans emploi,505,52.7,1
46,1681.8,31,19,13.76,18.55,0,10098.09,Sans emploi,481,23.23,1
34,800.0,84,26,53.79,21.28,0,2407.91,CDI,685,35.02,0
47,1209.24,28,24,48.51,33.56,0,1241.41,CDI,614,36.28,0
45,3430.43,3,10,84.34,28.41,0,4031.32,CDI,705,25.88,0
24,1979.17,7,13,34.94,52.34,0,1834.41,CDI,695,23.31,0
28,1576.8,21,15,25.54,4.51,1,2048.23,CDI,630,47.33,1
44,2998.01,8,13,11.73,45.31,0,2272.83,Indépendant,651,34.15,0
18,1099.89,75,11,19.82,19.8,0,7792.72,CDI,729,75.16,0
33,1646.64,12,18,87.27,21.82,0,10155.24,CDI,658,43.88,0
21,1936.12,14,21,39.73,47.51,1,4907.11,Sans emploi,660,70.65,0
30,1495.39,29,22,31.51,6.11,0,3255.83,CDD,495,33.67,0
32,1904.43,18,16,93.44,42.26,1,1722.46,Sans emploi,652,24.69,1
31,1674.53,11,17,79.58,39.82,0,2846.48,CDI,824,18.88,0
29,975.44,2,19,19.2,29.08,0,4452.13,Indépendant,662,40.79,0
24,1974.24,22,17,86.8,27.08,0,5365.61,Indépendant,753,26.37,0
57,1006.82,48,21,9.36,28.37,0,5347.12,Indépendant,681,9.04,0
53,1960.32,27,20,48.71,26.03,0,4787.78,Indépendant,617,58.09,0
24,3360.57,11,16,44.43,47.53,0,4793.25,Indépendant,659,15.43,0
50,1606.26,3,10,83.4,27.2,0,4600.97,Indépendant,815,76.77,0
31,1079.79,40,24,45.82,43.27,0,5119.31,Indépendant,823,29.31,0
36,1720.49,67,15,28.15,16.86,0,1628.26,CDI,647,16.17,0
34,1256.32,12,19,29.93,21.56,0,1773.32,CDI,541,37.96,0
28,2373.57,31,10,277.56,25.39,0,6686.86,CDI,723,30.57,0
44,1704.45,13,18,36.32,42.55,0,3952.95,CDI,704,49.36,0
36,3903.21,17,18,54.22,38.87,0,7020.67,Indépendant,687,55.23,1
30,3058.54,43,19,7.05,17.67,0,6512.34,Sans emploi,623,60.77,0
22,1700.58,2,31,17.88,60.83,1,2521.19,CDI,512,18.85,1
26,2505.29,18,15,51.02,24.49,0,7795.64,CDI,568,39.13,1
19,1527.85,6,21,9.68,33.33,0,9143.96,CDI,600,55.72,0
35,1848.53,10,20,52.25,46.03,1,3327.52,CDD,702,40.02,1
23,1549.67,25,15,19.36,10.06,0,8592.86,CDI,535,33.72,0
32,2562.76,1,21,15.22,31.96,0,2869.91,CDD,668,5.69,0
48,3449.94,21,17,19.3,35.8,0,5132.44,CDI,395,63.77,1
46,2599.82,8,22,111.94,13.86,0,6639.72,CDI,850,54.66,0
34,2746.78,26,26,44.16,39.57,0,2636.74,CDI,709,45.47,0
34,2748.12,4,19,16.76,41.7,0,3382.51,CDI,602,12.41,1
53,2328.22,32,17,62.3,17.58,0,2551.52,Indépendant,692,52.55,0
40,1095.4,25,22,65.0,50.72,0,3248.94,CDI,586,83.16,0
32,3887.93,84,24,25.3,27.79,0,9095.92,CDD,619,19.35,0
21,4071.5,57,14,71.89,41.22,0,3283.29,CDI,553,49.49,0
38,1640.39,8,16,74.61,13.79,2,3781.39,CDI,749,37.7,0
43,1543.29,1,21,66.1,25.4,0,5462.31,CDI,708,68.53,0
29,2392.6,25,17,20.15,34.24,1,2313.16,Sans emploi,725,4.65,0
37,2327.76,22,14,13.59,56.16,0,1800.12,CDI,790,28.83,0
31,1663.92,1,20,9.11,3.08,0,2676.73,CDI,720,23.27,0
33,1042.62,3,21,20.44,36.7,0,2703.61,CDD,543,47.11,0
18,2086.71,21,16,25.57,27.16,0,2751.58,CDD,603,23.16,0
33,2328.41,58,18,27.24,17.6,1,6535.48,CDD,607,27.13,0
44,2516.73,56,15,32.83,16.08,0,1216.24,CDI,594,43.8,1
29,2127.67,4,13,131.37,29.18,2,10003.07,Indépendant,605,57.58,0
35,1613.37,12,16,26.14,45.31,0,7783.45,Sans emploi,567,47.21,0
27,2836.5,1,18,32.79,25.75,0,1030.98,Indépendant,829,11.98,0
38,1875.01,15,12,8.27,7.9,0,4275.59,CDI,639,26.07,0
33,1479.77,33,16,193.17,55.87,0,1708.16,Indépendant,685,23.25,0
26,1679.8,37,18,12.22,26.01,1,3927.34,CDI,708,8.75,0
47,835.72,16,23,19.64,8.05,0,1950.18,CDI,752,53.19,0
44,1678.61,2,17,58.56,27.48,1,2518.36,CDI,703,29.36,0
29,2475.12,11,13,41.26,26.83,0,3045.14,CDI,633,14.06,1
39,2118.67,64,17,122.49,34.5,1,4351.16,Indépendant,674,32.45,0
40,3587.52,6,16,59.67,30.09,0,3470.63,Indépendant,613,54.51,0
41,1619.24,9,20,31.97,54.36,0,3735.78,CDI,659,24.06,0
18,2262.76,33,16,76.81,23.25,1,7433.57,CDD,769,42.42,0
44,2592.98,31,7,84.15,70.4,0,5590.47,CDI,513,36.58,0
29,5176.65,58,33,20.36,13.82,0,4123.02,CDI,755,18.74,0
31,1942.18,12,18,72.11,31.61,0,3025.9,CDD,663,42.24,0
60,1142.86,17,18,28.64,29.71,0,10227.53,CDI,552,34.15,0
38,2657.59,15,11,31.42,25.16,1,5861.75,CDI,643,22.37,0
31,4184.38,62,12,38.07,30.21,2,2287.16,CDI,557,79.61,0
18,1576.79,35,18,25.31,44.49,1,4947.1,CDI,644,52.99,0
48,2649.49,42,19,24.28,27.04,1,5260.4,CDI,608,18.63,0
22,3149.54,3,21,73.34,55.05,0,5372.16,CDI,686,5.5,0
25,2865.82,37,19,10.35,28.54,1,3797.16,CDI,576,40.14,0
32,1925.61,13,13,14.89,34.54,0,13807.42,CDI,625,18.29,0
48,1333.39,1,7,57.61,23.19,0,4650.18,Sans emploi,685,29.93,0
42,1755.92,1,17,32.18,24.83,1,1059.21,Sans emploi,640,48.85,0
33,2233.97,27,16,73.73,27.13,2,980.17,CDI,659,29.75,0
38,2730.03,11,13,45.01,10.14,1,1509.91,Sans emploi,715,18.45,0
29,2113.16,48,21,12.05,14.95,1,4910.7,CDI,526,72.88,0
36,1536.96,31,11,35.76,8.81,0,6639.18,CDI,764,67.29,0
35,2332.51,1,20,51.65,30.33,1,8834.32,CDI,588,52.32,1
44,2672.04,28,12,40.87,13.07,0,3356.7,CDI,570,24.31,0
44,2156.64,5,18,23.65,44.0,0,3365.69,CDD,640,44.59,1
39,1253.96,13,22,27.51,23.61,0,5279.08,CDD,578,39.17,0
31,1679.23,23,16,22.01,30.53,1,3418.32,Sans emploi,629,24.98,1
42,2778.67,49,25,12.13,40.42,0,4971.38,CDD,585,39.4,1
34,982.57,14,26,10.9,55.74,0,2387.33,CDI,620,22.3,0
24,800.0,39,19,46.15,25.72,1,4236.89,CDI,743,63.26,0
31,3567.45,36,20,17.27,19.32,0,3172.96,CDI,745,25.47,0
36,2287.22,13,22,53.32,7.1,0,9083.83,CDI,420,77.92,0
43,2386.54,16,20,21.42,41.7,0,5543.1,CDI,601,13.59,1
33,1126.35,29,20,12.24,17.78,0,12064.19,Indépendant,627,65.13,0
23,2529.91,1,16,24.78,30.21,0,4970.16,CDI,580,21.26,0
35,2058.56,52,11,174.08,32.33,0,2683.63,CDD,719,57.8,0
36,898.2,35,12,31.61,49.12,0,2549.62,CDD,496,33.0,0
36,3436.57,7,28,56.32,47.67,0,2642.2,CDI,743,34.34,0
44,1954.27,94,19,38.84,24.44,0,6494.89,CDI,729,24.09,0
44,1525.91,5,17,11.4,52.4,1,4376.33,CDI,650,43.64,0
29,1538.27,58,23,105.29,33.3,0,3261.44,Sans emploi,625,65.73,1
29,800.0,9,15,28.08,17.29,0,6959.23,CDD,686,27.46,1
25,2372.33,34,20,12.27,11.63,0,6388.77,Indépendant,626,56.85,0
41,2046.3,14,18,22.85,53.17,0,5014.63,CDI,568,4.99,0
49,1669.77,32,20,29.0,12.27,2,2703.33,CDI,658,65.97,0
32,3220.22,4,16,61.06,17.4,0,1631.81,CDI,700,66.87,0
32,982.2,7,14,20.04,4.77,1,6832.5,CDI,563,50.51,0
49,1395.26,2,14,262.24,52.61,1,4659.83,CDI,733,41.7,0
40,1246.25,47,15,16.41,22.24,0,7172.47,Sans emploi,730,62.36,0
39,1607.86,8,18,54.86,15.09,1,1452.18,Indépendant,652,16.2,1
23,1876.36,28,11,7.32,13.03,0,4591.83,Indépendant,626,46.19,1
41,2205.67,41,13,30.93,24.15,0,1587.43,CDI,603,47.71,0
26,1559.7,55,18,45.33,20.17,1,3987.09,CDI,604,20.62,1
24,1231.14,3,17,14.24,11.01,0,3304.99,CDI,634,76.72,0
31,3862.07,53,19,109.48,19.33,1,6070.27,Indépendant,527,59.67,0
29,5337.92,5,18,47.77,22.41,1,5879.83,CDI,503,28.88,0
33,1940.9,32,28,26.59,17.27,0,2908.65,CDI,667,46.6,0
21,1299.16,31,18,47.37,45.22,0,3479.14,Sans emploi,455,27.26,0
44,3515.91,1,16,21.45,40.89,1,2734.7,CDI,641,64.69,0
46,955.03,6,18,90.27,46.72,0,1141.05,CDI,725,15.18,1
18,1568.21,16,22,75.11,33.28,0,3683.69,CDD,675,68.06,0
44,1334.79,13,18,45.55,20.04,1,939.81,CDI,591,7.16,0
27,1085.56,59,21,54.84,26.63,0,2093.53,CDI,595,43.44,1
43,1606.98,11,20,10.78,22.59,0,4278.72,CDD,582,19.56,0
34,1238.4,66,17,106.78,46.11,1,3928.96,CDI,765,59.3,0
35,1831.05,15,18,31.52,23.22,0,6143.16,CDI,599,49.83,0
33,1842.95,79,25,75.68,33.21,0,3459.45,CDD,573,47.14,0
46,1380.07,32,19,61.08,51.62,1,7310.24,CDD,674,49.53,0
23,1543.41,42,14,74.78,20.15,0,4953.2,CDI,806,57.61,0
41,1642.61,3,17,15.06,56.79,0,4358.11,Sans emploi,682,83.62,0
45,2612.84,21,9,16.63,25.3,0,1447.18,CDD,640,19.99,0
42,1704.11,4,18,196.25,27.92,0,10096.18,CDI,597,27.22,0
57,2630.2,8,23,10.43,23.32,1,1760.3,Indépendant,554,56.03,0
30,2364.38,23,12,14.48,18.23,1,4290.6,CDI,748,16.06,0
44,2349.37,31,19,35.22,25.82,0,11984.54,Sans emploi,705,37.42,0
34,3381.18,1,22,35.27,68.42,0,1059.73,Sans emploi,506,19.51,0
47,1105.17,18,22,22.36,26.0,0,2787.05,CDI,655,32.52,0
35,1474.33,20,23,55.03,13.63,2,801.83,CDD,510,3.05,0
31,3997.53,2,10,68.77,6.26,1,5631.14,CDI,710,23.56,0
47,1623.33,16,20,33.58,3.45,0,3434.81,Indépendant,659,4.03,0
30,800.0,30,12,27.63,34.58,0,2581.82,Indépendant,583,21.12,0
21,1663.16,1,14,33.47,8.02,0,2192.64,CDD,488,52.1,1
30,1933.69,34,21,23.12,23.68,0,2930.87,CDD,766,48.82,0
41,800.0,20,19,9.07,13.33,0,5172.16,CDI,577,27.11,0
48,3300.85,42,21,43.05,43.1,0,2200.29,Indépendant,571,54.7,0
36,1324.36,6,14,61.84,40.36,0,3148.67,CDD,475,10.41,0
47,2108.09,42,24,30.21,33.24,1,3937.81,CDI,626,30.82,1
22,1646.18,2,21,5.83,20.29,1,2906.36,CDD,642,82.57,1
30,1024.95,12,22,21.82,29.47,0,4083.22,CDI,449,24.88,0
32,1129.53,5,13,68.96,35.5,0,1818.45,CDI,729,48.39,0
34,1199.85,49,23,11.11,27.86,1,2153.35,Sans emploi,673,47.35,1
36,2954.87,29,17,58.56,31.4,1,3323.7,Indépendant,561,56.26,0
41,1704.79,1,15,24.07,19.44,0,1429.36,CDD,660,23.45,0
30,1442.67,1,21,33.56,8.4,1,2794.23,CDD,823,97.22,0
36,1200.11,8,20,19.96,21.2,1,2807.9,CDI,668,34.56,0
34,3104.11,4,14,14.06,41.68,0,5379.1,CDI,504,41.29,0
26,3498.3,24,27,104.09,14.77,0,6913.92,CDI,584,25.57,1
34,3088.36,26,26,64.3,18.16,1,7257.96,CDI,608,38.93,0
33,2267.94,67,20,56.27,22.68,0,4217.45,CDI,637,32.0,0
33,2071.99,72,20,69.11,35.64,0,1609.5,CDI,674,16.62,0
35,1058.59,25,19,50.38,19.51,0,1829.28,Sans emploi,761,13.31,0
35,1631.68,1,11,71.06,12.6,0,4577.64,CDD,709,50.7,0
31,1342.11,11,18,20.3,51.11,2,5591.23,CDD,676,13.58,1
47,806.59,17,18,99.61,23.16,2,1715.59,CDI,850,31.73,0
23,2917.38,16,15,92.92,42.39,0,8501.02,Indépendant,548,52.06,0
28,1334.96,22,17,45.81,26.58,0,7416.04,CDI,597,19.09,0
61,3103.82,77,8,27.21,27.02,0,8842.96,CDI,668,44.9,0
25,2697.98,51,13,13.13,32.75,0,4156.0,Sans emploi,725,38.53,0
22,2333.9,3,22,40.7,20.42,0,1791.01,Sans emploi,687,89.5,0
42,2393.1,7,25,126.54,29.99,0,5248.98,CDD,593,32.86,1
18,1383.77,42,14,13.79,44.57,0,3406.37,CDI,653,37.65,0
32,4169.71,41,19,75.27,15.02,2,3605.69,Indépendant,568,38.04,0
55,1856.1,8,23,23.59,25.97,0,8022.35,CDD,646,51.21,0
20,2083.2,31,16,25.21,27.26,0,2602.64,Indépendant,585,74.1,0
18,1363.09,26,21,13.63,43.82,0,4370.98,CDD,668,31.86,1
20,1201.95,15,18,18.95,23.25,0,2869.58,Sans emploi,850,15.1,0
43,2252.68,5,23,56.36,32.54,1,2565.32,CDI,511,36.84,0
45,2006.23,52,13,62.1,22.67,0,2442.9,CDI,616,32.11,0
30,1280.43,27,13,40.92,6.21,0,2269.72,CDD,670,35.91,0
41,958.59,4,19,23.05,46.85,0,1833.47,CDI,582,47.94,1
48,1033.4,29,18,14.42,35.12,0,12281.52,CDI,617,30.5,0
52,3104.09,32,18,35.73,24.11,0,3664.32,Sans emploi,555,10.52,1
32,1385.05,52,20,25.63,31.11,1,4730.65,Sans emploi,708,45.61,0
18,1565.32,6,14,40.15,12.46,1,2499.37,CDI,780,67.11,1
27,3476.74,106,12,26.52,20.08,0,2026.99,Indépendant,683,15.56,0
31,1103.81,4,16,27.05,45.56,2,2331.55,CDI,718,39.98,0
32,1316.54,22,16,38.55,21.35,0,2273.93,CDI,709,5.48,1
33,1292.24,25,17,44.81,12.47,0,3949.15,CDI,609,25.16,0
45,3746.8,13,23,88.36,7.79,0,3279.84,CDI,718,55.76,0
47,4429.53,15,21,26.19,7.41,0,10591.47,CDI,597,7.95,0
33,2545.79,53,20,52.09,39.05,0,2244.01,CDD,592,65.4,0
45,2582.18,25,19,138.8,37.1,0,4896.02,CDI,485,21.43,1
38,1405.52,16,16,53.18,48.03,0,1032.01,CDI,647,69.32,0
35,4339.47,3,14,84.35,13.08,1,2731.91,Indépendant,754,22.82,0
43,2051.64,1,13,21.0,6.7,0,17076.57,CDI,620,6.26,0
35,2663.74,3,15,19.43,10.04,2,1694.25,CDI,572,53.2,0
54,1737.04,74,18,30.08,25.91,0,5866.48,CDI,728,72.07,0
21,1615.59,34,13,32.68,51.12,0,4626.75,CDD,728,36.67,0
30,3822.72,81,19,78.43,14.87,0,2847.11,CDI,616,47.84,1
33,2316.28,1,17,19.29,65.78,0,1487.24,CDI,645,62.6,0
39,3478.35,27,16,31.78,6.84,2,2986.49,CDI,576,43.26,1
47,2040.35,1,23,78.67,25.09,0,2296.25,CDI,567,81.1,0
34,1247.17,36,8,40.28,8.91,0,1979.66,CDI,669,13.39,0
21,1403.65,11,16,33.77,5.9,0,1047.74,CDD,789,53.17,0
43,1906.31,2,8,41.01,11.12,0,3341.09,CDI,746,46.44,0
42,1376.89,20,19,14.15,17.25,0,2378.13,Indépendant,511,24.61,1
18,1111.06,8,21,13.97,23.92,0,1890.75,CDD,735,22.57,0
35,3111.41,26,12,9.88,30.02,2,1558.42,CDD,636,65.23,0
19,1427.94,25,13,40.01,18.87,1,2305.71,CDI,670,15.8,0
28,1936.49,29,11,69.67,5.48,0,5304.26,Sans emploi,526,78.04,0
26,2077.82,116,18,61.83,8.21,0,4231.3,CDI,571,72.73,0
42,1400.64,12,16,83.0,5.38,2,3990.96,Sans emploi,850,69.67,0
36,3477.46,15,17,105.72,22.63,0,2289.73,Indépendant,725,3.88,0
22,1106.28,39,16,38.12,35.46,1,10019.46,CDI,595,52.05,0
43,2046.09,20,14,32.38,21.87,0,2513.67,Sans emploi,590,33.68,0
21,2031.99,1,23,107.53,28.21,1,4466.89,CDI,576,13.3,0
38,1777.21,44,19,19.73,17.0,0,6705.98,Indépendant,755,70.13,0
27,1021.04,1,13,13.6,20.35,1,3158.44,Sans emploi,621,53.06,0
31,2684.86,4,15,26.15,19.24,0,1060.52,CDI,569,86.93,0
40,2536.67,3,14,23.88,56.26,1,4778.04,CDD,658,69.19,0
40,1347.08,2,24,35.36,38.88,1,4177.47,CDD,617,25.43,0
48,2496.24,1,21,17.56,14.09,0,1434.18,CDD,646,58.35,0
34,2152.12,1,17,45.42,6.95,0,4407.68,CDI,582,40.14,0
38,1028.49,14,25,21.86,9.99,2,3401.87,CDI,680,2.04,1
30,1244.08,7,24,88.66,6.82,1,4514.14,CDI,650,56.57,1
36,3025.02,3,17,13.43,28.34,0,1570.18,CDI,647,28.74,0
39,2090.17,25,16,30.55,42.82,0,5806.69,CDI,529,21.35,1
34,1415.62,6,16,26.24,27.56,0,2568.03,CDI,733,8.0,0
18,1241.55,1,14,40.77,34.49,0,1961.28,CDI,642,58.14,0
38,1446.84,13,25,70.1,47.49,0,5778.12,CDI,750,38.5,0
38,1493.33,9,14,41.9,46.62,0,6108.1,CDI,732,28.76,0
28,1248.5,9,22,30.81,13.52,0,3949.56,CDD,592,35.36,0
22,837.29,14,21,58.35,10.58,0,5337.54,Indépendant,605,51.75,0
49,3027.36,26,17,65.67,3.06,0,2596.06,CDI,670,48.1,0
39,2807.09,23,26,42.0,15.17,0,2684.33,Indépendant,755,20.11,0
33,1031.87,66,11,46.06,32.34,0,7775.9,CDD,539,34.22,0
24,1934.87,17,18,56.36,46.33,1,859.81,CDI,708,40.38,0
27,1217.56,15,16,9.46,18.39,0,1017.7,Indépendant,523,75.41,0
47,1620.26,6,22,25.91,35.09,0,3008.55,Indépendant,562,50.87,1
36,1561.24,33,19,45.65,39.07,0,2560.74,Sans emploi,590,36.93,1
29,1504.45,4,11,27.14,25.61,0,7326.99,Sans emploi,532,40.07,1
40,4448.47,16,23,27.21,30.74,0,2776.27,CDD,527,43.36,0
27,1496.1,13,20,45.61,12.6,0,4158.3,Sans emploi,739,24.93,0
49,1269.67,25,14,46.42,19.2,0,6087.37,CDI,804,24.53,0
48,1295.81,59,16,49.0,12.84,0,6365.85,CDI,789,48.96,0
30,2900.17,69,12,18.37,14.0,0,1838.6,CDI,612,40.19,0
29,871.45,4,17,11.29,4.99,0,4557.99,Indépendant,772,15.35,0
18,1295.78,7,19,63.73,15.36,1,1264.6,CDI,728,61.71,0
20,3471.29,40,16,19.1,51.68,0,6175.22,CDD,591,41.84,0
22,2030.05,17,16,18.1,45.83,0,2887.46,CDD,641,60.5,0
36,1983.46,14,11,16.87,34.21,0,5050.46,Indépendant,742,48.28,0
32,4712.33,29,19,83.48,62.8,1,2964.51,CDI,634,62.48,0
22,2032.19,22,10,40.17,10.99,1,2941.3,CDD,612,68.3,0
32,1327.63,84,18,44.47,25.83,0,4499.87,CDI,557,40.64,0
40,1605.51,21,10,58.27,22.87,0,4302.24,CDI,699,25.71,0
40,1097.29,15,18,32.95,14.21,1,2474.52,Sans emploi,681,3.79,0
18,3188.0,19,18,74.95,13.56,0,1564.61,CDI,654,39.44,0
33,2352.55,39,20,13.41,24.59,0,2648.1,CDI,656,43.33,0
21,3006.37,22,22,14.62,13.13,0,4175.87,Indépendant,496,82.94,0
43,3127.5,25,22,14.0,25.67,0,7668.04,CDI,745,40.74,0
42,1513.62,84,11,47.3,59.64,0,3036.38,Indépendant,626,27.2,0
26,1194.69,23,18,50.53,58.99,0,2105.82,CDD,648,61.22,0
27,1779.23,11,26,23.57,50.27,2,1676.48,CDI,765,13.17,0
30,1233.67,28,18,28.42,1.99,0,3945.06,CDI,572,58.22,0
18,1959.75,26,14,91.45,15.64,0,2883.49,CDD,631,59.55,1
38,3016.69,1,18,19.83,9.53,0,2485.5,CDD,651,17.72,0
32,1689.2,15,16,42.87,45.57,0,8940.57,CDI,729,26.42,0
44,1946.71,32,13,19.96,32.53,0,4451.64,CDI,631,40.1,0
24,1746.11,16,22,79.98,27.25,0,4632.9,Sans emploi,836,32.02,0
29,2604.55,36,20,55.56,31.34,0,2567.16,CDI,477,63.61,0
20,1351.77,14,12,11.45,24.74,0,3392.05,CDD,634,57.32,0
25,800.0,97,18,27.79,45.3,2,3808.39,Indépendant,642,41.41,0
23,2246.23,8,16,6.74,5.49,0,2542.53,CDI,744,18.89,0
44,2828.7,2,11,68.68,50.05,0,5676.25,CDI,643,25.28,0
28,2221.82,13,12,167.81,12.34,1,2471.08,CDD,712,26.99,1
36,1368.48,18,13,6.23,24.5,0,6794.69,CDD,581,46.39,0
31,1097.49,10,18,11.2,30.77,0,5419.72,CDI,671,28.3,0
23,2270.02,7,16,38.8,31.9,0,4879.67,CDI,815,39.34,0
33,1939.33,26,14,33.57,4.81,0,3655.47,CDD,549,52.05,0
40,1721.41,11,16,24.73,19.77,1,3270.98,CDD,577,67.76,0
23,4104.42,24,21,8.8,4.71,1,6484.85,CDD,697,72.67,0
42,1193.6,36,19,43.81,7.97,0,2788.34,CDI,798,37.5,0
27,4018.51,34,22,67.99,15.61,0,870.55,CDI,670,69.97,0
30,1846.74,11,17,312.87,26.02,1,2949.91,CDD,673,41.48,0
40,802.98,20,25,94.29,36.37,1,2762.09,CDI,604,60.39,0
28,1680.88,14,19,12.38,20.16,1,2325.95,CDI,598,18.99,0
35,2793.18,49,16,33.74,4.73,0,6358.8,Indépendant,635,70.11,0
32,1547.17,50,18,54.01,41.89,1,1455.61,CDI,698,22.99,1
36,943.17,10,13,19.92,27.12,0,3021.17,CDI,451,31.05,0
18,1691.93,2,17,62.53,34.06,2,3408.14,CDD,770,14.29,0
18,1242.28,4,20,58.91,21.01,1,2466.08,Indépendant,814,71.2,0
41,2267.31,11,20,89.29,44.15,0,6255.58,Sans emploi,709,23.65,0
45,2570.71,20,16,63.62,9.12,2,9517.47,Indépendant,523,92.56,1
26,1136.72,25,29,42.53,43.07,0,3855.18,CDD,547,52.52,1
32,1329.04,10,17,20.72,37.97,0,4413.39,Indépendant,681,62.63,0
38,2551.57,26,11,12.44,14.66,0,5470.69,CDI,743,20.04,0
41,1241.35,66,23,40.39,17.71,1,4125.41,CDI,686,40.73,0
18,1123.67,25,20,24.86,55.34,0,10850.63,CDD,607,37.15,1
26,1076.32,4,19,26.81,28.02,0,2847.61,CDI,637,18.47,0
32,2130.28,21,16,81.6,43.54,0,4689.86,CDI,729,73.8,0
41,2089.93,19,20,98.93,28.83,0,2921.52,CDI,440,26.22,0
59,1342.0,48,25,13.01,59.4,0,7888.6,CDD,657,36.03,0
33,1824.88,10,19,28.91,66.05,0,2151.19,Indépendant,659,33.16,0
21,3597.88,13,12,24.3,59.9,0,2146.81,Sans emploi,544,28.32,0
39,1179.17,22,4,43.52,49.95,1,3697.09,CDD,754,66.3,0
47,800.0,18,20,5.83,20.45,0,8888.15,CDI,616,72.95,0
36,2230.46,30,14,10.91,17.3,0,9142.72,CDI,702,18.03,0
26,1733.26,1,17,31.08,9.87,0,1308.18,CDI,647,49.16,0
44,1326.54,20,15,62.83,9.05,0,6616.74,CDD,572,42.09,0
41,2435.31,3,14,36.11,7.48,0,3901.38,CDI,717,35.91,0
25,2647.3,9,15,57.46,20.28,0,2690.46,CDD,797,43.54,0
38,800.0,26,15,39.71,30.68,0,8550.41,CDD,522,43.85,1
44,1360.95,4,21,92.04,17.92,0,5734.54,CDI,651,9.9,0
46,5118.48,9,20,108.37,15.82,2,5564.28,CDI,550,74.27,0
34,2361.85,29,13,18.83,7.32,1,4648.08,CDI,634,45.25,0
31,2461.54,25,13,67.79,9.01,2,2822.29,CDD,666,65.47,0
46,3072.08,2,19,50.59,67.8,1,4091.29,CDI,648,44.78,0
23,1834.66,20,22,239.64,17.85,1,4411.25,CDI,573,27.92,0
39,2597.54,4,22,18.29,11.11,0,1914.87,CDI,678,43.44,0
22,2508.04,7,14,31.1,20.0,1,5486.8,CDD,705,4.77,0
45,2315.57,15,22,15.24,10.83,0,8235.5,CDI,539,76.64,1
32,1577.16,3,10,15.96,26.07,1,8593.1,CDI,674,14.3,0
47,1965.96,120,17,45.99,23.9,1,2159.69,CDI,723,28.74,0
39,1400.51,4,20,39.97,37.95,1,3074.34,CDI,752,40.98,0
23,1831.18,36,9,51.92,13.99,0,5861.42,CDI,631,58.32,0
48,1081.23,42,27,51.05,33.21,2,3374.82,CDI,466,26.01,0
50,1279.7,123,23,28.34,16.77,1,2500.42,CDD,607,35.02,0
43,1605.34,13,21,28.19,69.01,0,7497.53,CDI,843,36.53,0
