age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default_reel,proba_defaut,prediction,segment_risque
36,950.17,3,16,24.76,23.3,0,2753.25,CDI,636,7.51,0,0.3813,0,Faible risque
29,2283.75,7,18,14.58,16.08,1,4348.25,CDI,816,34.52,0,0.224,0,Faible risque
28,3743.14,7,22,31.84,34.51,0,3443.95,CDI,657,37.05,0,0.3359,0,Faible risque
44,2066.53,7,21,203.05,28.47,1,1751.31,CDD,604,33.07,0,0.636,1,Risque eleve
41,1179.82,47,16,16.09,22.85,0,6127.06,Sans emploi,731,26.16,0,0.5313,1,Risque moyen
32,2348.28,18,12,32.15,20.26,0,3831.31,Indépendant,690,51.3,0,0.3017,0,Faible risque
40,2974.33,27,14,74.94,38.97,0,5872.95,CDI,579,50.15,0,0.475,0,Risque moyen
51,1859.56,6,12,11.16,35.7,0,4242.08,CDI,584,19.37,0,0.4652,0,Risque moyen
37,2165.35,14,23,34.46,10.42,0,2727.82,CDI,662,47.79,0,0.294,0,Faible risque
28,2136.24,69,13,41.69,41.12,0,9302.58,CDI,639,28.02,0,0.4379,0,Risque moyen
34,1328.53,14,11,41.95,29.93,0,1796.13,Indépendant,686,58.93,0,0.3751,0,Faible risque
45,1283.58,1,18,16.09,10.06,0,6618.6,CDD,560,21.73,0,0.505,1,Risque moyen
45,2269.05,9,14,50.28,42.05,0,2268.17,CDD,645,35.71,0,0.5157,1,Risque moyen
25,800.0,14,15,64.05,30.45,1,5237.04,CDD,770,41.81,0,0.458,0,Risque moyen
29,2580.01,9,17,36.07,21.46,1,2665.07,CDI,589,62.87,0,0.519,1,Risque moyen
42,1703.16,17,15,47.9,6.33,0,3313.99,CDI,707,68.34,0,0.2445,0,Faible risque
30,1253.04,32,21,30.69,48.1,0,7346.12,Indépendant,818,26.29,0,0.2815,0,Faible risque
29,1044.31,30,17,17.99,36.49,1,2382.54,CDI,457,63.28,1,0.7797,1,Risque eleve
43,929.05,3,15,59.27,11.39,0,7163.98,CDI,578,15.51,0,0.3956,0,Risque moyen
18,1910.19,10,16,5.02,37.47,0,4497.73,CDI,576,56.53,0,0.5064,1,Risque moyen
31,1376.12,7,18,25.35,50.25,0,1838.43,Indépendant,701,36.73,0,0.4297,0,Risque moyen
36,1374.81,1,23,25.62,8.24,0,7421.47,CDD,747,51.66,0,0.278,0,Faible risque
63,2900.96,75,23,51.73,4.06,0,5320.9,CDI,765,42.59,0,0.1779,0,Faible risque
21,1511.23,1,20,15.08,39.2,0,2406.98,Indépendant,695,62.99,0,0.3961,0,Risque moyen
37,1054.6,21,20,27.22,14.78,0,3486.72,Indépendant,698,57.51,0,0.3163,0,Faible risque
36,1386.59,2,16,52.16,11.26,0,3404.87,Indépendant,729,48.49,0,0.2495,0,Faible risque
33,1768.39,59,12,68.53,10.41,0,5495.05,CDD,600,9.59,0,0.4721,0,Risque moyen
21,2586.97,1,17,24.53,15.48,1,9171.72,CDI,688,10.29,0,0.3277,0,Faible risque
39,1961.54,3,19,11.71,6.41,0,3843.97,Indépendant,625,30.03,0,0.326,0,Faible risque
31,1472.44,72,16,23.29,12.21,0,4536.15,Indépendant,637,51.55,1,0.3896,0,Risque moyen
51,884.48,85,18,33.86,34.31,0,2214.45,CDD,669,23.24,0,0.5379,1,Risque eleve
50,2209.85,2,16,8.55,50.69,2,500.0,Indépendant,743,19.48,1,0.558,1,Risque eleve
27,1737.79,56,19,55.61,9.17,0,7313.79,CDI,677,35.9,0,0.2888,0,Faible risque
39,2216.74,16,13,62.72,53.82,0,1018.48,Sans emploi,505,52.7,1,0.8495,1,Risque eleve
45,1964.01,5,23,95.52,47.74,0,2001.03,CDI,674,29.58,0,0.4166,0,Risque moyen
31,3036.11,52,17,21.3,19.34,0,2054.73,CDI,668,84.94,0,0.3248,0,Faible risque
34,1919.41,21,24,42.97,58.29,0,4432.12,Indépendant,620,43.55,1,0.56,1,Risque eleve
41,1241.35,66,23,40.39,17.71,1,4125.41,CDI,686,40.73,0,0.4411,0,Risque moyen
39,1745.78,12,18,55.44,18.07,0,1543.26,CDI,545,16.04,0,0.4678,0,Risque moyen
46,2220.43,2,21,14.6,39.11,0,3928.82,CDD,571,23.49,1,0.5929,1,Risque eleve
35,7445.51,3,13,245.12,58.41,1,2453.94,CDI,614,61.95,1,0.4872,0,Risque moyen
45,4164.39,46,16,14.3,23.33,0,3116.61,Indépendant,625,78.62,0,0.3656,0,Faible risque
34,1214.4,6,15,58.89,35.2,1,4200.71,Indépendant,684,22.42,0,0.4885,0,Risque moyen
32,1272.2,41,21,63.14,22.97,0,2277.6,CDD,576,58.13,0,0.5938,1,Risque eleve
30,800.0,26,15,114.64,17.85,0,7919.93,CDI,726,17.46,0,0.2652,0,Faible risque
33,2168.63,13,18,85.64,33.54,0,1364.21,CDD,602,52.99,0,0.5586,1,Risque eleve
18,800.0,33,24,12.48,24.9,1,3711.35,CDI,672,19.69,0,0.4819,0,Risque moyen
23,2908.64,13,13,25.52,10.86,0,5480.18,Indépendant,636,85.24,0,0.3201,0,Faible risque
43,1605.67,12,22,83.47,37.83,0,2453.36,Indépendant,624,74.22,0,0.489,0,Risque moyen
34,1435.23,13,24,63.05,24.25,0,5252.94,CDI,565,81.98,0,0.4938,0,Risque moyen
45,800.0,23,19,29.44,60.36,0,4220.04,CDI,657,1.03,0,0.5146,1,Risque moyen
30,1305.1,38,13,41.55,4.8,0,3712.99,Sans emploi,664,26.29,1,0.5445,1,Risque eleve
20,2930.98,17,8,24.58,34.31,1,1922.78,CDI,669,44.76,0,0.4506,0,Risque moyen
30,3623.12,35,24,17.12,5.94,2,3188.61,Indépendant,541,44.24,1,0.626,1,Risque eleve
34,1133.7,31,16,31.72,37.53,0,2086.61,CDI,608,57.48,0,0.5061,1,Risque moyen
24,1600.8,4,20,62.42,8.0,0,3068.04,CDI,630,30.49,0,0.326,0,Faible risque
36,1792.29,68,16,61.59,25.92,1,4214.31,Indépendant,771,88.32,0,0.3804,0,Faible risque
35,1834.36,27,12,35.45,22.82,0,2824.77,CDI,511,59.12,0,0.5444,1,Risque eleve
37,851.28,15,30,62.73,33.31,1,5587.59,CDI,667,46.34,1,0.516,1,Risque moyen
53,2504.11,31,20,62.86,14.72,0,2525.38,CDD,653,52.39,0,0.4082,0,Risque moyen
36,2085.58,64,14,19.27,54.46,1,9402.03,Sans emploi,649,34.88,0,0.8048,1,Risque eleve
42,2378.42,1,20,25.39,35.2,1,6229.57,CDI,520,69.36,0,0.6533,1,Risque eleve
30,1844.09,26,19,70.42,19.18,1,5265.52,CDI,512,9.51,1,0.6176,1,Risque eleve
35,1084.02,6,13,13.45,36.9,0,2820.51,CDD,751,28.03,0,0.3866,0,Faible risque
31,910.65,42,19,52.2,38.57,1,4746.38,Sans emploi,688,10.95,0,0.7486,1,Risque eleve
44,2227.68,91,24,62.18,24.56,0,6763.36,Indépendant,488,47.98,0,0.6186,1,Risque eleve
47,2439.08,1,24,78.75,40.08,0,4228.78,CDI,715,31.93,0,0.3156,0,Faible risque
45,1733.28,31,24,23.82,2.32,0,883.65,CDD,640,52.71,0,0.4074,0,Risque moyen
32,2037.5,11,17,16.11,11.63,0,1643.19,CDI,485,55.68,1,0.5239,1,Risque moyen
46,1112.71,108,13,36.22,10.47,0,4900.7,CDD,850,31.88,0,0.2301,0,Faible risque
26,891.47,80,23,15.96,12.67,1,847.56,Indépendant,556,77.55,1,0.652,1,Risque eleve
44,2001.57,1,18,12.48,28.43,0,3800.8,Indépendant,712,36.86,0,0.3035,0,Faible risque
20,1248.08,4,23,34.02,12.07,0,5366.09,CDD,608,82.05,1,0.4877,0,Risque moyen
38,1022.77,94,12,35.58,54.27,1,2225.69,CDI,692,77.44,0,0.6152,1,Risque eleve
36,1005.3,55,13,131.19,24.98,0,3175.31,CDI,624,19.74,0,0.435,0,Risque moyen
28,1406.38,3,27,21.18,33.23,0,4160.61,CDI,592,80.75,0,0.4959,0,Risque moyen
29,2838.28,16,15,17.61,44.55,2,7087.31,CDI,686,71.53,1,0.5776,1,Risque eleve
48,941.82,25,16,10.98,10.95,0,5535.36,CDI,702,75.33,0,0.2813,0,Faible risque
35,1370.62,23,17,29.62,7.79,0,1680.9,Indépendant,619,80.76,0,0.3882,0,Risque moyen
23,1896.27,9,16,70.82,46.97,0,990.65,CDI,643,34.09,0,0.4612,0,Risque moyen
28,2016.62,59,17,171.3,37.93,0,5949.9,Sans emploi,531,21.68,0,0.8001,1,Risque eleve
43,1368.53,26,22,52.99,25.59,0,2395.43,CDI,553,43.57,0,0.5173,1,Risque moyen
27,2426.62,23,22,19.73,37.27,0,15202.44,Indépendant,592,44.35,0,0.4606,0,Risque moyen
35,3224.18,12,18,54.81,10.97,0,4420.58,CDD,590,56.9,0,0.4392,0,Risque moyen
22,2436.83,3,21,38.66,15.96,0,2715.83,Indépendant,492,64.48,0,0.5409,1,Risque eleve
45,1528.12,14,17,15.56,20.5,2,3455.81,CDI,661,67.36,0,0.5592,1,Risque eleve
41,800.0,20,19,9.07,13.33,0,5172.16,CDI,577,27.11,0,0.4312,0,Risque moyen
21,800.0,3,21,8.74,6.75,0,3615.67,CDD,785,13.21,0,0.2491,0,Faible risque
38,3520.71,8,16,33.1,15.14,1,2776.19,CDI,686,75.41,0,0.3419,0,Faible risque
20,1523.17,1,14,59.85,25.77,0,4834.81,CDI,681,23.98,0,0.3208,0,Faible risque
42,1078.75,1,20,20.35,45.6,0,8758.3,CDI,606,5.43,0,0.4873,0,Risque moyen
18,2068.47,28,14,16.2,26.71,1,3647.75,CDI,653,84.03,1,0.4865,0,Risque moyen
26,800.0,27,21,17.41,41.89,0,6996.34,CDI,746,20.7,0,0.3329,0,Faible risque
22,2590.6,4,21,31.63,39.15,0,6556.23,CDD,726,25.1,1,0.3791,0,Faible risque
43,1485.26,9,16,17.56,28.87,0,1345.68,CDD,631,25.95,0,0.5048,1,Risque moyen
25,4202.15,10,12,31.08,20.52,0,3037.18,CDD,706,64.16,0,0.3076,0,Faible risque
48,1333.39,1,7,57.61,23.19,0,4650.18,Sans emploi,685,29.93,0,0.5587,1,Risque eleve
39,1042.06,22,21,7.05,36.21,0,4685.21,Indépendant,675,47.77,0,0.4205,0,Risque moyen
21,1742.85,31,23,122.94,22.15,2,5430.1,Sans emploi,607,23.56,0,0.8316,1,Risque eleve
45,3274.7,2,20,24.8,36.43,1,3443.4,CDI,746,21.85,0,0.336,0,Faible risque
32,4712.33,29,19,83.48,62.8,1,2964.51,CDI,634,62.48,0,0.5776,1,Risque eleve
24,1276.47,43,14,55.66,15.05,1,4359.22,CDI,667,61.61,0,0.4431,0,Risque moyen
33,2720.98,22,17,32.61,29.73,0,5466.73,Indépendant,808,77.88,0,0.2122,0,Faible risque
37,1579.24,99,16,16.91,41.51,1,1822.07,Sans emploi,660,15.09,0,0.7972,1,Risque eleve
41,1919.43,2,22,71.57,18.93,0,2234.22,CDI,651,3.95,0,0.3245,0,Faible risque
42,1746.29,15,15,40.02,58.32,0,7505.38,Indépendant,620,48.7,1,0.5441,1,Risque eleve
30,1374.21,12,15,45.1,17.89,0,3742.69,CDD,646,63.54,0,0.4527,0,Risque moyen
35,1357.7,23,19,78.51,48.62,0,6209.77,CDI,744,53.62,0,0.3534,0,Faible risque
24,1997.28,23,23,22.82,37.33,0,6842.12,CDI,826,16.14,0,0.2067,0,Faible risque
50,1465.13,41,16,12.01,36.62,1,1200.9,Indépendant,699,42.67,0,0.5009,1,Risque moyen
30,1441.39,6,23,120.72,65.89,0,5090.91,CDD,622,69.89,1,0.6756,1,Risque eleve
36,2183.82,78,15,40.72,16.43,0,2388.66,Indépendant,581,22.6,0,0.4569,0,Risque moyen
36,1775.43,13,18,27.25,23.48,0,2811.79,CDD,729,13.85,0,0.3461,0,Faible risque
37,3057.97,1,9,80.29,17.99,3,1974.82,CDI,564,27.2,0,0.7068,1,Risque eleve
35,3315.03,8,23,35.1,13.22,0,3402.91,CDD,482,49.51,0,0.5894,1,Risque eleve
29,1067.8,10,29,90.49,6.86,0,4543.54,CDI,736,9.7,0,0.2236,0,Faible risque
48,800.0,3,19,98.2,14.62,3,5769.33,CDD,396,42.6,1,0.9161,1,Risque eleve
43,3966.55,12,16,6.7,21.4,0,2650.88,CDI,589,43.61,0,0.3611,0,Faible risque
42,2220.85,11,11,28.77,18.36,1,1202.19,CDI,763,31.24,1,0.2882,0,Faible risque
45,2506.71,9,19,40.17,14.91,1,5311.05,CDI,713,8.22,0,0.3109,0,Faible risque
26,2231.03,26,18,27.62,33.79,0,4884.73,CDI,712,4.08,0,0.3035,0,Faible risque
24,1936.88,26,20,64.69,50.61,0,2019.52,CDD,661,36.89,0,0.5614,1,Risque eleve
25,1634.08,8,11,38.5,20.14,0,2132.31,CDI,395,38.96,0,0.6711,1,Risque eleve
27,1181.17,71,14,69.0,12.43,0,3720.48,CDI,692,66.18,0,0.3209,0,Faible risque
31,1475.77,9,17,40.59,15.91,1,2523.33,CDI,681,29.27,0,0.3982,0,Risque moyen
26,1794.56,3,7,38.95,30.42,0,3165.22,CDI,723,7.06,0,0.2775,0,Faible risque
51,2632.26,11,9,69.58,27.22,0,5880.1,CDI,779,12.55,0,0.1933,0,Faible risque
35,2998.23,34,16,28.1,16.26,1,5206.68,CDI,731,29.55,0,0.3014,0,Faible risque
28,1923.87,13,16,58.43,39.63,0,12455.82,Sans emploi,707,34.73,0,0.5747,1,Risque eleve
42,3125.33,31,16,68.35,6.49,0,3623.08,CDD,684,24.62,0,0.3093,0,Faible risque
43,1615.69,33,18,15.28,23.34,0,1930.76,CDI,584,47.84,0,0.4624,0,Risque moyen
36,1370.94,8,19,6.46,27.08,1,12487.52,CDI,618,60.92,0,0.5068,1,Risque moyen
39,2414.88,10,21,8.33,60.7,1,3899.23,CDI,625,20.06,0,0.6185,1,Risque eleve
50,1013.98,45,19,13.34,11.16,0,3597.32,CDI,484,48.24,1,0.5636,1,Risque eleve
23,2456.23,8,21,23.49,23.15,0,3156.88,Indépendant,697,37.15,0,0.3018,0,Faible risque
45,2086.2,17,17,52.75,55.01,0,3355.48,CDI,721,44.52,0,0.3837,0,Faible risque
22,2489.17,23,15,28.35,53.88,0,11891.14,Indépendant,635,29.48,1,0.4714,0,Risque moyen
36,3477.46,15,17,105.72,22.63,0,2289.73,Indépendant,725,3.88,0,0.2397,0,Faible risque
26,800.0,96,17,54.93,7.77,1,9955.44,Indépendant,641,7.09,0,0.4786,0,Risque moyen
38,859.38,6,13,22.09,20.74,1,3335.98,CDD,752,68.19,0,0.4449,0,Risque moyen
44,1495.71,60,20,17.07,32.88,0,8929.23,CDI,717,54.69,0,0.3333,0,Faible risque
27,949.94,21,10,61.97,31.15,1,4328.33,CDD,661,59.1,0,0.6071,1,Risque eleve
20,1412.43,50,21,35.74,24.84,1,1941.55,CDD,787,35.26,0,0.4299,0,Risque moyen
25,1344.76,9,16,22.51,43.6,1,1430.84,CDI,719,86.96,0,0.4881,0,Risque moyen
28,1553.14,53,25,42.15,33.83,0,6085.3,CDI,557,1.95,0,0.5359,1,Risque eleve
28,2050.35,28,30,15.76,35.31,0,3429.16,CDI,507,42.73,1,0.6027,1,Risque eleve
49,973.28,16,14,32.97,24.87,0,3427.68,CDI,712,15.69,0,0.3002,0,Faible risque
36,2033.97,5,23,87.19,9.28,0,1571.44,CDI,646,36.62,0,0.3079,0,Faible risque
42,1534.03,5,14,22.71,2.95,0,4527.35,CDI,538,44.21,0,0.4127,0,Risque moyen
30,1569.42,11,16,16.69,16.72,0,3625.81,CDI,630,44.4,0,0.3605,0,Faible risque
30,2518.19,31,19,55.12,44.69,1,6456.29,Indépendant,745,64.55,0,0.4339,0,Risque moyen
42,800.0,32,19,24.99,57.58,0,4834.6,CDD,615,40.27,0,0.6689,1,Risque eleve
54,3169.41,29,11,13.51,51.1,0,1762.89,CDI,681,9.03,0,0.3798,0,Faible risque
38,1683.86,19,21,68.86,42.44,2,1891.01,CDI,682,32.3,1,0.6177,1,Risque eleve
32,3358.49,92,14,34.31,16.59,0,5762.23,CDI,636,68.01,0,0.347,0,Faible risque
19,800.0,5,18,18.05,18.26,0,4801.58,Sans emploi,609,43.89,0,0.6699,1,Risque eleve
31,2136.65,26,22,22.86,2.96,0,5064.83,Sans emploi,738,82.97,0,0.429,0,Risque moyen
33,1559.57,9,14,72.35,53.4,1,3690.64,Sans emploi,636,39.28,1,0.8158,1,Risque eleve
37,4413.45,12,23,37.3,21.4,0,5101.07,CDI,609,64.99,1,0.3316,0,Faible risque
51,1291.28,30,19,55.2,50.54,0,4232.08,CDI,699,47.46,0,0.4236,0,Risque moyen
27,2804.42,23,16,5.0,59.86,0,895.48,CDI,578,37.91,0,0.5794,1,Risque eleve
26,2277.87,2,14,7.58,13.02,1,4293.62,CDD,674,67.84,0,0.4701,0,Risque moyen
35,3192.76,41,15,19.83,21.28,0,3095.38,CDD,631,29.94,1,0.4376,0,Risque moyen
18,3516.94,6,20,16.97,42.43,0,6110.03,Indépendant,517,12.28,0,0.5561,1,Risque eleve
44,1170.02,10,15,68.92,10.14,1,1515.33,CDI,827,38.31,0,0.226,0,Faible risque
42,2307.08,141,14,54.38,15.04,0,3594.69,Indépendant,523,6.17,0,0.5506,1,Risque eleve
32,1687.63,1,16,43.74,80.13,0,5953.73,CDD,610,30.8,1,0.7092,1,Risque eleve
26,1432.17,34,12,18.71,53.15,0,5801.54,CDI,519,56.55,0,0.6607,1,Risque eleve
32,1902.95,8,21,433.06,39.62,0,3700.15,Indépendant,595,46.8,0,0.5204,1,Risque moyen
35,1882.18,10,13,12.9,27.01,1,2720.39,Indépendant,653,71.21,0,0.4962,0,Risque moyen
53,1102.57,11,20,5.98,42.98,0,4184.13,CDD,626,75.64,0,0.5903,1,Risque eleve
21,800.0,7,17,8.01,28.78,0,3051.99,CDD,656,44.61,0,0.4973,0,Risque moyen
36,2987.77,14,16,8.94,22.99,2,3397.13,CDD,670,54.65,0,0.6079,1,Risque eleve
40,1420.76,7,25,27.17,55.31,0,5187.7,CDI,850,27.94,0,0.2475,0,Faible risque
25,1677.3,59,21,44.57,66.1,0,16588.6,CDI,683,28.86,0,0.4745,0,Risque moyen
41,1399.64,8,22,18.82,28.59,1,3562.49,Sans emploi,625,37.31,1,0.7627,1,Risque eleve
36,1502.33,6,16,14.28,31.43,2,3792.44,CDI,635,40.85,1,0.6232,1,Risque eleve
44,1326.54,20,15,62.83,9.05,0,6616.74,CDD,572,42.09,0,0.501,1,Risque moyen
48,1017.57,16,21,30.12,43.57,0,2588.52,CDI,767,42.83,0,0.3183,0,Faible risque
38,2956.3,17,21,12.97,25.36,0,5774.52,CDI,632,42.6,0,0.3504,0,Faible risque
38,1876.98,17,13,23.15,28.66,0,1948.52,CDI,771,29.69,0,0.2386,0,Faible risque
50,1572.33,142,18,14.45,35.01,0,8327.82,CDI,678,36.74,1,0.4276,0,Risque moyen
45,1775.91,2,14,18.62,12.44,0,4381.71,CDI,569,35.83,1,0.399,0,Risque moyen
45,1434.39,43,25,30.24,12.04,0,5262.17,CDI,725,67.11,0,0.263,0,Faible risque
34,1559.32,20,18,24.78,40.68,1,1063.62,Indépendant,685,49.89,0,0.5291,1,Risque moyen
56,2411.16,9,18,72.82,15.95,1,3214.36,CDI,526,51.44,1,0.5744,1,Risque eleve
38,1545.82,51,17,74.24,56.88,0,2063.19,Indépendant,615,70.99,1,0.6003,1,Risque eleve
44,2595.18,19,11,85.98,8.12,0,3372.41,Sans emploi,672,71.73,0,0.5099,1,Risque moyen
24,1586.87,44,19,27.16,40.0,0,2605.25,Sans emploi,651,56.94,0,0.7088,1,Risque eleve
22,2412.97,1,19,32.39,25.78,0,6362.16,CDD,756,41.31,0,0.3014,0,Faible risque
54,1254.99,1,16,8.4,12.47,0,6665.85,CDI,608,57.01,0,0.3642,0,Faible risque
50,1446.46,15,20,47.98,30.0,0,6808.74,CDI,648,38.69,0,0.3835,0,Faible risque
24,1868.96,16,13,5.0,38.79,0,5375.94,Indépendant,599,27.4,0,0.4892,0,Risque moyen
43,1523.75,16,24,29.29,6.89,0,3775.66,CDI,695,48.75,0,0.261,0,Faible risque
43,1470.17,14,13,10.56,27.11,0,3147.75,CDI,674,69.07,0,0.3549,0,Faible risque
26,2036.37,60,15,96.8,14.27,0,4041.7,CDI,653,30.45,0,0.334,0,Faible risque
19,1206.1,41,17,80.09,41.55,1,1425.37,CDD,532,79.47,1,0.8031,1,Risque eleve
43,1891.38,70,18,48.61,22.33,2,2427.26,CDD,683,58.6,0,0.6573,1,Risque eleve
37,1414.03,21,20,55.3,11.66,1,2286.95,CDI,646,18.24,0,0.4336,0,Risque moyen
19,1005.13,15,17,14.13,23.57,1,2095.69,Indépendant,466,65.11,0,0.7436,1,Risque eleve
26,2604.09,28,14,13.39,38.21,0,3548.4,CDD,605,39.42,0,0.5542,1,Risque eleve
43,1183.74,19,16,45.06,40.4,0,5370.42,CDI,703,24.42,0,0.3633,0,Faible risque
43,1171.0,13,14,102.89,17.16,0,1879.64,CDI,729,36.54,1,0.2623,0,Faible risque
34,1580.53,12,15,21.78,28.41,0,1166.99,Sans emploi,604,15.96,0,0.692,1,Risque eleve
22,1856.88,59,18,24.06,12.74,0,6083.34,CDI,632,27.25,0,0.3521,0,Faible risque
27,1311.35,18,11,30.39,47.77,0,8233.52,CDD,750,44.63,0,0.4202,0,Risque moyen
48,1416.09,9,17,22.69,19.62,0,2688.51,Sans emploi,557,54.48,0,0.7219,1,Risque eleve
32,4363.45,31,21,6.69,30.14,0,3481.43,CDI,555,23.33,0,0.4352,0,Risque moyen
35,1212.39,4,17,46.06,37.49,0,9412.25,Sans emploi,608,12.38,0,0.7026,1,Risque eleve
37,1875.08,162,21,28.78,37.62,0,4103.14,CDI,530,61.75,1,0.659,1,Risque eleve
45,800.0,31,15,21.7,28.83,0,1699.8,CDI,642,32.18,0,0.425,0,Risque moyen
48,1011.36,11,15,21.32,12.57,1,6979.59,CDI,606,83.39,1,0.4956,0,Risque moyen
29,967.8,14,17,33.56,32.47,0,1008.72,CDD,620,62.84,1,0.5707,1,Risque eleve
33,1108.72,97,17,139.31,42.76,0,5055.83,CDI,579,62.41,0,0.6012,1,Risque eleve
30,1061.94,11,24,39.1,59.36,0,1027.06,CDI,646,40.38,0,0.5415,1,Risque eleve
43,1594.22,10,20,10.99,19.86,0,7323.0,CDD,741,30.76,0,0.3141,0,Faible risque
26,867.92,4,20,65.88,31.36,0,7434.1,CDI,657,22.43,0,0.3862,0,Faible risque
41,1452.85,32,13,41.65,17.31,0,1456.83,CDI,530,31.7,0,0.5061,1,Risque moyen
36,2599.65,20,18,6.93,20.96,1,11131.08,Sans emploi,780,68.8,1,0.5094,1,Risque moyen
31,2147.34,7,16,26.96,12.7,0,3787.9,Indépendant,715,27.53,0,0.2467,0,Faible risque
41,3142.62,32,23,58.8,51.36,0,2581.08,CDD,783,44.02,0,0.3724,0,Faible risque
18,2154.66,15,25,99.23,15.56,0,1795.67,CDI,688,43.26,0,0.2913,0,Faible risque
35,1731.13,28,20,51.74,24.08,0,5123.53,CDI,553,37.19,0,0.4901,0,Risque moyen
47,1955.65,5,15,48.15,55.05,0,2496.12,CDI,812,11.19,0,0.2667,0,Faible risque
38,2417.09,3,21,27.04,17.93,1,4710.23,CDI,605,39.18,0,0.4711,0,Risque moyen
18,1442.24,22,19,37.89,20.67,1,2721.42,Indépendant,542,36.55,0,0.632,1,Risque eleve
30,1957.24,18,14,36.47,10.33,0,4017.02,CDI,690,20.79,0,0.2555,0,Faible risque
31,2443.76,5,19,42.57,6.55,0,3305.06,CDI,604,17.49,0,0.3217,0,Faible risque
19,1081.58,1,17,97.65,65.29,0,2677.02,CDD,598,27.37,0,0.699,1,Risque eleve
50,2064.8,2,15,18.31,10.97,0,4353.23,CDI,573,43.68,0,0.3822,0,Faible risque
49,2836.97,45,18,35.68,17.63,0,3340.61,CDD,644,6.82,0,0.4104,0,Risque moyen
44,2328.25,10,17,28.64,16.34,2,5580.63,CDI,521,59.48,0,0.6827,1,Risque eleve
44,2623.05,37,20,169.86,6.9,0,2503.8,Sans emploi,648,56.08,0,0.5538,1,Risque eleve
18,1725.36,47,17,23.56,29.98,0,2570.62,CDD,608,71.35,0,0.573,1,Risque eleve
22,1419.09,2,16,31.97,38.58,0,3083.47,CDI,751,24.56,0,0.2957,0,Faible risque
52,2164.41,13,16,58.71,44.67,0,4510.06,CDI,616,29.89,0,0.462,0,Risque moyen
29,1863.84,14,20,113.3,25.87,1,2797.02,CDI,789,34.63,0,0.3032,0,Faible risque
38,3288.45,10,27,18.14,21.43,1,8614.53,CDD,629,24.82,0,0.5182,1,Risque moyen
35,1491.83,8,19,6.91,20.77,1,3849.05,CDI,528,51.93,0,0.6192,1,Risque eleve
40,1472.93,5,14,15.93,15.85,0,5017.26,CDI,744,51.36,0,0.2283,0,Faible risque
28,852.8,70,20,26.68,24.08,0,3866.72,CDD,615,36.88,0,0.5645,1,Risque eleve
38,1308.79,42,17,65.6,13.75,1,2578.22,Indépendant,528,59.23,0,0.6404,1,Risque eleve
22,1669.39,36,14,6.74,27.84,0,2164.53,CDD,630,45.13,1,0.5191,1,Risque moyen
44,2143.01,1,14,13.13,22.53,0,545.42,CDI,477,14.03,0,0.5541,1,Risque eleve
31,2448.89,1,19,68.8,18.39,0,4626.89,CDD,661,41.52,0,0.3905,0,Risque moyen
38,2122.24,107,15,41.16,51.1,1,5719.03,Indépendant,623,33.15,0,0.6598,1,Risque eleve
39,2441.01,20,11,28.71,44.74,0,5884.11,CDD,736,76.31,0,0.4092,0,Risque moyen
27,1357.57,20,20,50.16,33.96,0,1457.12,CDD,602,42.17,0,0.5868,1,Risque eleve
24,1281.36,3,17,19.61,11.59,0,2616.99,Indépendant,662,49.31,0,0.3309,0,Faible risque
51,1854.49,17,14,25.02,30.17,0,2755.48,Sans emploi,476,67.18,1,0.8215,1,Risque eleve
38,1182.36,13,23,41.16,37.8,0,1523.12,CDD,768,19.27,0,0.3793,0,Faible risque
20,3155.17,50,17,8.92,11.29,1,4869.99,CDI,744,17.42,0,0.275,0,Faible risque
34,800.0,17,20,95.33,9.72,1,2193.13,CDD,660,47.24,0,0.5346,1,Risque eleve
32,2801.45,41,20,54.08,42.76,1,5760.39,CDI,576,8.43,1,0.6085,1,Risque eleve
37,2354.65,29,13,27.93,21.75,0,4468.46,Sans emploi,627,59.97,1,0.6302,1,Risque eleve
31,1429.91,40,18,18.7,31.89,1,1991.19,CDI,518,25.0,1,0.6892,1,Risque eleve
43,1570.44,7,19,51.25,38.25,0,3331.91,Sans emploi,625,47.38,0,0.7056,1,Risque eleve
36,1832.38,46,18,9.05,47.55,0,6042.09,CDI,488,32.13,0,0.6664,1,Risque eleve
33,2076.95,14,14,35.86,59.95,0,2256.37,CDI,670,61.3,0,0.4769,0,Risque moyen
44,2547.67,17,23,16.52,32.47,1,1277.93,CDD,598,3.8,0,0.6398,1,Risque eleve
24,1790.37,2,19,12.74,46.88,1,6926.96,CDD,577,34.2,1,0.7213,1,Risque eleve
30,1157.5,3,20,19.41,65.28,0,2053.09,CDI,493,65.13,0,0.7403,1,Risque eleve
37,2596.39,48,14,25.23,31.85,0,3357.27,CDI,799,35.71,0,0.2185,0,Faible risque
22,3149.54,3,21,73.34,55.05,0,5372.16,CDI,686,5.5,0,0.3786,0,Faible risque
37,2061.07,136,21,100.39,6.01,2,3214.62,Sans emploi,695,65.64,0,0.7584,1,Risque eleve
35,3284.68,3,18,20.41,13.6,2,4609.69,Sans emploi,613,30.45,0,0.7592,1,Risque eleve
